date,TWII,TWII_Open,TWII_High,TWII_Low,SOX,TSMC_TW,TSMC_Vol,TSM_US,ELEC,FIN,USDTWD,ADR_Premium
2020-10-27,12875.009765625,12867.76953125,12884.3203125,12821.0703125,2300.909912109375,402.90121459960938,20117660,78.991607666015625,43.853515625,14.065628051757812,28.596799850463867,12.132061777785763
2020-10-28,12793.75,12853.759765625,12879.98046875,12761.330078125,2222.97998046875,400.19720458984375,24710230,76.386192321777344,43.595039367675781,14.001032829284668,28.573999404907227,9.0791734131461475
2020-10-29,12662.91015625,12687.6396484375,12699.8203125,12583.3701171875,2283.64990234375,393.88778686523438,41285612,77.333602905273438,43.009178161621094,13.887990951538086,28.583000183105469,12.236350540003738
2020-10-30,12546.33984375,12651.349609375,12656.2900390625,12546.33984375,2246.14990234375,389.38107299804688,47668895,76.404396057128906,42.509471893310547,13.855692863464355,28.3656005859375,11.318024005607864
2020-11-02,12591.3095703125,12565.3203125,12594.33984375,12480.66015625,2260.070068359375,392.5357666015625,33477443,78.08062744140625,42.328544616699219,13.968734741210938,28.583599090576172,13.713222662391278
2020-11-03,12736.009765625,12641.2802734375,12760.1396484375,12641.2802734375,2302.72998046875,397.49310302734375,30328495,79.884361267089844,42.923019409179688,14.138297080993652,28.558300018310547,14.787478749271376
2020-11-04,12867.900390625,12766.8603515625,12885.2802734375,12736.01953125,2384.219970703125,405.605224609375,37512790,81.487716674804688,43.508884429931641,14.130223274230957,28.594600677490234,14.895399618215134
2020-11-05,12918.7998046875,12878.009765625,12918.7998046875,12840.400390625,2489.159912109375,406.50650024414062,34886108,82.380485534667969,43.681194305419922,14.194819450378418,28.551700592041016,15.722772265642693
2020-11-06,12973.5302734375,12952.490234375,12999.16015625,12927.2998046875,2529.27001953125,407.85861206054688,30154140,83.27325439453125,44.198135375976562,14.364382743835449,28.531299591064453,16.5057742461298
2020-11-09,13127.4697265625,13053.98046875,13149.900390625,13048.669921875,2497.590087890625,413.2667236328125,39245881,81.105087280273438,44.542762756347656,14.477424621582031,28.575000762939453,12.158942318871645
2020-11-10,13081.7197265625,13090.650390625,13142.2197265625,13022.919921875,2422.330078125,406.50650024414062,34820499,79.857040405273438,43.767353057861328,14.695432662963867,28.625400543212891,12.467562827339451
2020-11-11,13262.1904296875,13067.0400390625,13262.1904296875,13067.0400390625,2511.239990234375,411.91464233398438,36765561,82.790412902832031,44.155055999755859,14.978036880493164,28.587099075317383,14.913989108487202
2020-11-12,13221.7802734375,13324.8603515625,13324.8603515625,13193.740234375,2478.429931640625,412.81597900390625,40100880,81.824752807617188,44.628917694091797,14.832698822021484,28.508699417114258,13.014873518254056
2020-11-13,13273.330078125,13221.7998046875,13273.330078125,13170.1201171875,2508.820068359375,416.42135620117188,31037438,84.922111511230469,44.801227569580078,14.82462215423584,28.431999206542969,15.964533093678224
2020-11-16,13551.830078125,13356.740234375,13551.830078125,13356.740234375,2570.97998046875,436.25091552734375,81994937,90.433578491210938,45.878181457519531,14.929591178894043,28.479999542236328,18.076463904683671
2020-11-17,13593.009765625,13723.76953125,13780.1201171875,13593.009765625,2548.9599609375,437.60299682617188,72413868,87.190498352050781,46.481273651123047,14.96189022064209,28.515100479125977,13.630200860868523
2020-11-18,13773.2900390625,13628.419921875,13773.2900390625,13608.7197265625,2530.590087890625,447.96847534179688,50387727,88.301872253417969,46.998214721679688,14.99418830871582,28.500999450683594,12.360210645125424
2020-11-19,13722.4296875,13775.259765625,13785.919921875,13700.0400390625,2570.219970703125,441.6590576171875,44220053,88.0103759765625,46.567432403564453,14.99418830871582,28.530000686645508,13.704725114893336
2020-11-20,13716.4404296875,13702.58984375,13726.2197265625,13666.0703125,2555.5,439.8563232421875,32281453,86.84429931640625,47.008827209472656,14.902146339416504,28.48699951171875,12.488254982291537
2020-11-23,13878.009765625,13793.5498046875,13921.16015625,13793.5498046875,2595.25,447.51779174804688,38084006,89.395057678222656,48.024044036865234,15.019289016723633,28.526300430297852,13.966877712361425
2020-11-24,13807.1298828125,13918.83984375,13951.169921875,13798.3203125,2609.010009765625,443.4617919921875,35479226,88.037681579589844,47.406082153320312,14.952349662780762,28.517900466918945,13.229589829884469
2020-11-25,13738.830078125,13860.9501953125,13893.2001953125,13731.8095703125,2600.239990234375,438.95498657226562,41419632,88.812049865722656,46.964691162109375,14.918881416320801,28.467399597167969,15.193957918730995
2020-11-26,13845.66015625,13763.7900390625,13856.759765625,13763.7900390625,2600.239990234375,440.75765991210938,28893033,88.812049865722656,47.229530334472656,14.935615539550781,28.480199813842773,14.774405806452883
2020-11-27,13867.08984375,13833.2099609375,13885.009765625,13811.8095703125,2631.56005859375,440.75765991210938,32960189,89.950767517089844,47.317802429199219,14.935615539550781,28.509700775146484,16.366416271398364
2020-11-30,13722.8896484375,13917.650390625,13969.3896484375,13722.8896484375,2663.489990234375,433.09628295898438,119895176,88.383872985839844,47.008827209472656,14.826841354370117,28.517999649047852,16.39588507068175
2020-12-01,13885.669921875,13810.5498046875,13885.669921875,13749.7099609375,2709.72998046875,441.6590576171875,37018651,91.882072448730469,47.273662567138672,14.81010627746582,28.516700744628906,18.651413058433029
2020-12-02,13989.1396484375,13970.509765625,13995.7001953125,13894.7001953125,2716.35009765625,449.77117919921875,50621339,90.679573059082031,48.200595855712891,14.801737785339355,28.472999572753906,14.810355326263846
2020-12-03,13977.08984375,13988.490234375,14049.580078125,13940.0703125,2716.14990234375,447.96847534179688,35651379,90.643112182617188,47.847480773925781,14.81010627746582,28.440999984741211,15.096525497055557
2020-12-04,14132.4404296875,14010.169921875,14149.5595703125,14010.169921875,2793.030029296875,453.3765869140625,51172005,94.496597290039062,48.553718566894531,14.877043724060059,28.388299942016602,18.338609659085382
2020-12-07,14256.599609375,14230,14306.8701171875,14142.01953125,2806.610107421875,463.291259765625,44271244,96.919815063476562,49.436511993408203,14.877043724060059,28.215999603271484,18.054869619757376
2020-12-08,14360.400390625,14251.9404296875,14367,14184.580078125,2816.27001953125,472.30471801757812,40771761,96.236564636230469,50.010330200195312,14.684596061706543,28,14.10530985693712
2020-12-09,14390.1396484375,14336.6904296875,14427.41015625,14336.6904296875,2734.77001953125,468.699462890625,43314115,95.12518310546875,50.363445281982422,14.642760276794434,28.225700378417969,14.571281998830443
2020-12-10,14249.490234375,14295.150390625,14319.3798828125,14191.849609375,2733.669921875,461.48867797851562,42556926,94.952079772949219,49.613071441650391,14.692961692810059,28.243000030517578,16.220905079277316
2020-12-11,14261.6904296875,14298.58984375,14353.169921875,14081.419921875,2704.080078125,465.09408569335938,45660960,94.769889831542969,49.657215118408203,14.85194206237793,28.186700820922852,14.869253928750226
2020-12-14,14211.0498046875,14238.919921875,14270.33984375,14182.25,2736.25,457.88320922851562,30260485,94.341720581054688,49.259952545166016,14.902146339416504,28.181999206542969,16.131722717628016
2020-12-15,14068.51953125,14206.330078125,14256.5498046875,14053.349609375,2774.7900390625,454.27786254882812,39852366,95.735527038574219,48.730278015136719,14.768268585205078,28.11199951171875,18.487705927922438
2020-12-16,14304.4599609375,14145.240234375,14339.5,14145.240234375,2773.419921875,461.48867797851562,52012348,95.835739135742188,49.127540588378906,14.868677139282227,28.097999572753906,16.700265284341409
2020-12-17,14258.9296875,14326.16015625,14338.400390625,14213.490234375,2778.139892578125,460.12994384765625,38215179,95.050804138183594,49.259952545166016,14.826841354370117,28.115299224853516,16.157700042784938
2020-12-18,14249.9599609375,14268.1298828125,14329.1201171875,14245.599609375,2764.739990234375,461.94146728515625,39924864,95.398445129394531,49.348236083984375,14.81010627746582,28.128000259399414,16.177813830663034
2020-12-21,14384.9599609375,14273.7900390625,14384.9599609375,14166.8896484375,2747.2900390625,467.37615966796875,34813281,95.901611328125,49.392375946044922,14.835206031799316,28.169000625610352,15.600785090028868
2020-12-22,14177.4599609375,14348.1103515625,14411.9296875,14175.6904296875,2743.969970703125,461.03570556640625,22454277,95.087394714355469,49.127540588378906,14.81010627746582,28.139999389648438,16.076008730730052
2020-12-23,14223.08984375,14180.7001953125,14247.7900390625,14134.8701171875,2723.530029296875,461.03570556640625,18086715,94.922744750976562,49.039253234863281,14.751534461975098,28.130800247192383,15.837135356985277
2020-12-24,14280.2802734375,14256.2900390625,14324.419921875,14256.2900390625,2750.239990234375,461.94146728515625,14950143,96.94451904296875,49.127540588378906,14.81010627746582,28.135000228881836,18.090029089294113
